Date,Cleveland Cliffs Inc,Nucor Corp,Steel Dynamics,TimkenSteel Corp,Ryerson Holding Corp
2015-03-30,5.059999942779541,47.33000183105469,20.219999313354492,27.139999389648438,6.900000095367432
2015-03-31,4.809999942779541,47.529998779296875,20.100000381469727,26.469999313354492,6.369999885559082
2015-04-01,4.550000190734863,46.310001373291016,19.780000686645508,25.90999984741211,6.079999923706055
2015-04-02,4.590000152587891,47.2599983215332,20.43000030517578,26.700000762939453,6.380000114440918
2015-04-06,4.710000038146973,46.7400016784668,20.020000457763672,26.760000228881836,6.409999847412109
2015-04-07,4.929999828338623,47.0099983215332,20.31999969482422,26.8799991607666,6.300000190734863
2015-04-08,4.809999942779541,47.59000015258789,20.420000076293945,26.610000610351562,6.489999771118164
2015-04-09,5.0,47.790000915527344,20.700000762939453,26.809999465942383,6.230000019073486
2015-04-10,4.869999885559082,48.220001220703125,20.610000610351562,26.959999084472656,6.119999885559082
2015-04-13,4.75,47.36000061035156,20.530000686645508,26.790000915527344,6.010000228881836
2015-04-14,5.320000171661377,47.810001373291016,21.0,27.020000457763672,6.210000038146973
2015-04-15,5.610000133514404,48.52000045776367,21.239999771118164,27.649999618530273,6.110000133514404
2015-04-16,5.510000228881836,47.380001068115234,20.920000076293945,27.469999313354492,6.079999923706055
2015-04-17,5.289999961853027,46.40999984741211,20.440000534057617,27.079999923706055,5.909999847412109
2015-04-20,5.28000020980835,47.380001068115234,20.8799991607666,26.959999084472656,5.730000019073486
2015-04-21,5.050000190734863,46.810001373291016,21.280000686645508,27.190000534057617,5.519999980926514
2015-04-22,5.079999923706055,46.81999969482422,21.290000915527344,27.1200008392334,5.440000057220459
2015-04-23,5.559999942779541,48.41999816894531,21.979999542236328,27.350000381469727,5.699999809265137
2015-04-24,6.03000020980835,48.11000061035156,21.860000610351562,27.100000381469727,5.789999961853027
2015-04-27,6.130000114440918,48.599998474121094,21.860000610351562,26.709999084472656,5.760000228881836
2015-04-28,5.869999885559082,49.560001373291016,22.229999542236328,29.549999237060547,6.0
2015-04-29,5.409999847412109,49.189998626708984,21.979999542236328,29.270000457763672,5.820000171661377
2015-04-30,5.940000057220459,48.86000061035156,22.1299991607666,29.190000534057617,5.539999961853027
2015-05-01,5.699999809265137,49.0,22.06999969482422,31.219999313354492,5.480000019073486
2015-05-04,5.860000133514404,49.220001220703125,22.290000915527344,32.77000045776367,5.650000095367432
2015-05-05,6.579999923706055,48.900001525878906,22.010000228881836,32.310001373291016,5.650000095367432
2015-05-06,6.570000171661377,48.59000015258789,21.690000534057617,31.889999389648438,5.769999980926514
2015-05-07,6.320000171661377,48.65999984741211,21.770000457763672,31.889999389648438,5.809999942779541
2015-05-08,6.090000152587891,48.900001525878906,22.040000915527344,31.31999969482422,7.800000190734863
2015-05-11,6.139999866485596,48.93000030517578,21.93000030517578,31.700000762939453,7.980000019073486
2015-05-12,5.920000076293945,48.33000183105469,21.6200008392334,31.93000030517578,7.960000038146973
2015-05-13,5.860000133514404,48.7599983215332,21.760000228881836,32.310001373291016,7.980000019073486
2015-05-14,5.610000133514404,49.599998474121094,21.799999237060547,32.869998931884766,8.0600004196167
2015-05-15,5.710000038146973,49.31999969482422,21.65999984741211,32.400001525878906,7.989999771118164
2015-05-18,5.300000190734863,49.04999923706055,21.690000534057617,31.850000381469727,8.529999732971191
2015-05-19,5.050000190734863,47.95000076293945,21.299999237060547,32.09000015258789,8.329999923706055
2015-05-20,5.03000020980835,48.060001373291016,21.34000015258789,31.450000762939453,8.359999656677246
2015-05-21,5.03000020980835,47.77000045776367,21.18000030517578,31.700000762939453,8.569999694824219
2015-05-22,5.170000076293945,48.099998474121094,21.75,31.360000610351562,8.59000015258789
2015-05-26,5.099999904632568,47.189998626708984,21.56999969482422,30.329999923706055,8.529999732971191
2015-05-27,5.360000133514404,47.810001373291016,21.889999389648438,30.239999771118164,8.579999923706055
2015-05-28,5.650000095367432,47.58000183105469,21.709999084472656,30.09000015258789,8.630000114440918
2015-05-29,5.309999942779541,47.29999923706055,21.809999465942383,29.75,8.300000190734863
2015-06-01,5.110000133514404,47.59000015258789,21.950000762939453,30.190000534057617,8.449999809265137
2015-06-02,5.420000076293945,49.40999984741211,22.420000076293945,31.280000686645508,8.869999885559082
2015-06-03,5.269999980926514,49.77000045776367,22.489999771118164,31.670000076293945,9.079999923706055
2015-06-04,5.340000152587891,49.060001373291016,22.200000762939453,31.260000228881836,9.0600004196167
2015-06-05,5.289999961853027,48.91999816894531,22.170000076293945,31.15999984741211,9.0600004196167
2015-06-08,5.119999885559082,48.52000045776367,21.799999237060547,30.809999465942383,8.8100004196167
2015-06-09,5.039999961853027,48.310001373291016,21.84000015258789,30.43000030517578,8.739999771118164
2015-06-10,5.25,48.900001525878906,21.920000076293945,31.229999542236328,9.020000457763672
2015-06-11,5.519999980926514,48.900001525878906,21.65999984741211,30.68000030517578,9.199999809265137
2015-06-12,5.480000019073486,48.59000015258789,21.770000457763672,29.889999389648438,9.100000381469727
2015-06-15,5.460000038146973,47.5,21.260000228881836,29.010000228881836,9.039999961853027
2015-06-16,5.190000057220459,48.09000015258789,21.3799991607666,28.979999542236328,9.029999732971191
2015-06-17,5.150000095367432,48.119998931884766,21.329999923706055,29.3700008392334,9.039999961853027
2015-06-18,5.079999923706055,47.84000015258789,21.459999084472656,29.209999084472656,9.15999984741211
2015-06-19,5.019999980926514,47.5,21.389999389648438,28.649999618530273,9.300000190734863
2015-06-22,4.730000019073486,47.16999816894531,21.739999771118164,29.030000686645508,9.0600004196167
2015-06-23,4.860000133514404,48.099998474121094,22.350000381469727,29.309999465942383,9.050000190734863
2015-06-24,4.769999980926514,47.43000030517578,22.299999237060547,29.81999969482422,9.199999809265137
2015-06-25,4.559999942779541,47.29999923706055,22.149999618530273,29.559999465942383,9.239999771118164
2015-06-26,4.650000095367432,46.25,22.049999237060547,28.670000076293945,9.369999885559082
2015-06-29,4.789999961853027,45.0099983215332,21.360000610351562,27.860000610351562,9.100000381469727
2015-06-30,4.329999923706055,44.06999969482422,20.719999313354492,26.989999771118164,9.100000381469727
2015-07-01,4.210000038146973,44.4900016784668,20.860000610351562,26.889999389648438,9.600000381469727
2015-07-02,3.859999895095825,44.25,20.450000762939453,26.170000076293945,8.420000076293945
2015-07-06,3.549999952316284,43.63999938964844,20.079999923706055,25.25,8.239999771118164
2015-07-07,3.5299999713897705,44.11000061035156,20.18000030517578,25.389999389648438,8.550000190734863
2015-07-08,3.140000104904175,42.79999923706055,19.6299991607666,24.200000762939453,8.300000190734863
2015-07-09,3.2699999809265137,42.959999084472656,19.3799991607666,24.030000686645508,8.40999984741211
2015-07-10,3.299999952316284,43.349998474121094,19.6200008392334,23.75,8.529999732971191
2015-07-13,3.5199999809265137,44.150001525878906,20.040000915527344,23.959999084472656,8.640000343322754
2015-07-14,3.4000000953674316,44.18000030517578,20.0,23.56999969482422,8.770000457763672
2015-07-15,3.1700000762939453,43.52000045776367,19.719999313354492,23.270000457763672,8.380000114440918
2015-07-16,3.0999999046325684,43.2599983215332,19.56999969482422,23.510000228881836,8.399999618530273
2015-07-17,3.0399999618530273,42.689998626708984,19.170000076293945,23.5,8.319999694824219
2015-07-20,2.859999895095825,42.18000030517578,18.780000686645508,21.8700008392334,8.0
2015-07-21,2.9200000762939453,42.58000183105469,19.389999389648438,21.110000610351562,8.399999618530273
2015-07-22,2.4700000286102295,42.18000030517578,19.639999389648438,20.690000534057617,8.489999771118164
2015-07-23,2.7699999809265137,43.4900016784668,19.579999923706055,20.65999984741211,8.34000015258789
2015-07-24,2.4600000381469727,42.63999938964844,18.8700008392334,19.860000610351562,7.730000019073486
2015-07-27,2.4000000953674316,43.79999923706055,19.040000915527344,19.420000076293945,6.840000152587891
2015-07-28,2.9700000286102295,44.5,20.059999465942383,19.889999389648438,6.940000057220459
2015-07-29,3.0199999809265137,45.439998626708984,20.649999618530273,19.920000076293945,7.0
2015-07-30,2.6500000953674316,44.849998474121094,20.40999984741211,19.760000228881836,6.679999828338623
2015-07-31,2.5199999809265137,44.13999938964844,20.030000686645508,18.6299991607666,6.769999980926514
2015-08-03,2.450000047683716,44.529998779296875,20.469999313354492,18.809999465942383,6.5
2015-08-04,2.4200000762939453,44.9900016784668,20.850000381469727,18.280000686645508,6.400000095367432
2015-08-05,2.6500000953674316,45.4900016784668,21.309999465942383,17.559999465942383,7.059999942779541
2015-08-06,2.880000114440918,45.70000076293945,21.25,19.799999237060547,6.96999979019165
2015-08-07,2.680000066757202,45.13999938964844,20.93000030517578,18.540000915527344,6.699999809265137
2015-08-10,2.990000009536743,46.689998626708984,21.670000076293945,19.709999084472656,7.760000228881836
2015-08-11,3.0899999141693115,45.279998779296875,20.90999984741211,19.020000457763672,7.289999961853027
2015-08-12,3.240000009536743,44.7400016784668,20.280000686645508,18.850000381469727,7.019999980926514
2015-08-13,3.2100000381469727,45.459999084472656,20.389999389648438,17.81999969482422,8.210000038146973
2015-08-14,3.380000114440918,46.310001373291016,20.899999618530273,18.84000015258789,7.539999961853027
2015-08-17,3.75,46.959999084472656,21.3700008392334,18.6200008392334,7.289999961853027
2015-08-18,3.4200000762939453,46.459999084472656,21.059999465942383,18.329999923706055,7.300000190734863
2015-08-19,3.380000114440918,46.04999923706055,20.389999389648438,17.81999969482422,7.019999980926514
2015-08-20,3.2300000190734863,44.810001373291016,19.739999771118164,17.299999237060547,6.920000076293945
2015-08-21,3.309999942779541,43.34000015258789,18.950000762939453,17.1200008392334,6.570000171661377
2015-08-24,3.2100000381469727,41.439998626708984,18.270000457763672,16.40999984741211,6.050000190734863
2015-08-25,3.2100000381469727,40.540000915527344,18.020000457763672,14.970000267028809,6.119999885559082
2015-08-26,3.2799999713897705,41.58000183105469,18.299999237060547,15.569999694824219,6.199999809265137
2015-08-27,3.7300000190734863,43.130001068115234,19.469999313354492,17.25,6.769999980926514
2015-08-28,3.8299999237060547,43.310001373291016,19.610000610351562,17.979999542236328,7.230000019073486
2015-08-31,3.9700000286102295,43.290000915527344,19.479999542236328,17.8700008392334,7.619999885559082
2015-09-01,3.759999990463257,42.029998779296875,18.799999237060547,17.709999084472656,7.170000076293945
2015-09-02,3.799999952316284,42.79999923706055,19.440000534057617,18.020000457763672,7.25
2015-09-03,3.890000104904175,42.880001068115234,19.229999542236328,17.399999618530273,7.090000152587891
2015-09-04,3.859999895095825,41.66999816894531,18.700000762939453,16.81999969482422,7.150000095367432
2015-09-08,4.289999961853027,42.560001373291016,19.6299991607666,16.790000915527344,7.039999961853027
2015-09-09,4.380000114440918,41.54999923706055,19.190000534057617,16.1200008392334,6.889999866485596
2015-09-10,4.059999942779541,41.83000183105469,19.030000686645508,16.010000228881836,6.539999961853027
2015-09-11,3.6600000858306885,42.119998931884766,18.799999237060547,15.600000381469727,6.119999885559082
2015-09-14,3.25,40.72999954223633,18.100000381469727,12.550000190734863,6.079999923706055
2015-09-15,3.200000047683716,40.900001525878906,18.0,12.199999809265137,6.090000152587891
2015-09-16,3.3399999141693115,41.63999938964844,18.190000534057617,12.779999732971191,6.150000095367432
2015-09-17,3.200000047683716,41.349998474121094,18.0,13.270000457763672,6.539999961853027
2015-09-18,3.0799999237060547,40.25,17.889999389648438,12.779999732971191,6.510000228881836
2015-09-21,2.9100000858306885,40.290000915527344,17.920000076293945,12.270000457763672,6.010000228881836
2015-09-22,2.8299999237060547,39.130001068115234,17.329999923706055,11.5,5.809999942779541
2015-09-23,2.640000104904175,38.459999084472656,17.020000457763672,10.899999618530273,5.329999923706055
2015-09-24,2.7300000190734863,38.630001068115234,17.579999923706055,11.1899995803833,5.340000152587891
2015-09-25,2.630000114440918,38.5099983215332,17.25,10.8100004196167,5.010000228881836
2015-09-28,2.4200000762939453,37.0,16.690000534057617,10.470000267028809,5.119999885559082
2015-09-29,2.390000104904175,37.15999984741211,16.829999923706055,10.0,5.179999828338623
2015-09-30,2.440000057220459,37.54999923706055,17.18000030517578,10.119999885559082,5.25
2015-10-01,2.359999895095825,37.61000061035156,17.200000762939453,10.539999961853027,5.260000228881836
2015-10-02,2.559999942779541,38.0,17.799999237060547,11.15999984741211,5.650000095367432
2015-10-05,2.940000057220459,39.81999969482422,18.18000030517578,12.65999984741211,5.800000190734863
2015-10-06,3.509999990463257,39.91999816894531,18.170000076293945,14.010000228881836,6.150000095367432
2015-10-07,2.940000057220459,40.58000183105469,18.93000030517578,13.880000114440918,5.679999828338623
2015-10-08,3.119999885559082,41.2599983215332,19.079999923706055,14.260000228881836,6.050000190734863
2015-10-09,3.049999952316284,41.470001220703125,19.09000015258789,14.59000015258789,6.360000133514404
2015-10-12,2.9600000381469727,41.279998779296875,19.079999923706055,13.760000228881836,6.320000171661377
2015-10-13,2.8499999046325684,41.529998779296875,19.1200008392334,13.729999542236328,6.230000019073486
2015-10-14,2.8299999237060547,41.529998779296875,19.149999618530273,14.229999542236328,6.300000190734863
2015-10-15,2.940000057220459,42.18000030517578,19.3700008392334,14.510000228881836,6.460000038146973
2015-10-16,2.809999942779541,42.15999984741211,18.940000534057617,14.0600004196167,6.829999923706055
2015-10-19,2.7100000381469727,41.13999938964844,18.100000381469727,13.149999618530273,6.190000057220459
2015-10-20,2.6600000858306885,40.880001068115234,17.850000381469727,12.890000343322754,5.909999847412109
2015-10-21,2.5999999046325684,40.29999923706055,17.690000534057617,12.359999656677246,5.869999885559082
2015-10-22,2.619999885559082,42.599998474121094,18.459999084472656,12.640000343322754,6.139999866485596
2015-10-23,2.6500000953674316,43.5,18.719999313354492,12.5,6.300000190734863
2015-10-26,2.619999885559082,42.380001068115234,18.270000457763672,11.9399995803833,5.480000019073486
2015-10-27,2.630000114440918,42.38999938964844,18.299999237060547,10.930000305175781,5.28000020980835
2015-10-28,2.640000104904175,42.650001525878906,18.65999984741211,10.949999809265137,5.489999771118164
2015-10-29,2.6700000762939453,42.310001373291016,18.559999465942383,10.699999809265137,5.460000038146973
2015-10-30,2.759999990463257,42.29999923706055,18.469999313354492,10.640000343322754,5.849999904632568
2015-11-02,2.880000114440918,43.540000915527344,19.329999923706055,12.369999885559082,6.070000171661377
2015-11-03,3.0899999141693115,43.38999938964844,18.610000610351562,12.520000457763672,6.050000190734863
2015-11-04,3.0299999713897705,42.720001220703125,18.43000030517578,12.670000076293945,5.599999904632568
2015-11-05,2.8299999237060547,42.279998779296875,18.3799991607666,11.979999542236328,5.659999847412109
2015-11-06,3.1500000953674316,42.099998474121094,18.350000381469727,12.350000381469727,5.840000152587891
2015-11-09,3.25,41.779998779296875,17.729999542236328,11.8100004196167,5.78000020980835
2015-11-10,3.309999942779541,41.720001220703125,17.100000381469727,11.0600004196167,5.769999980926514
2015-11-11,3.240000009536743,41.220001220703125,17.229999542236328,11.4399995803833,5.699999809265137
2015-11-12,3.009999990463257,40.11000061035156,17.049999237060547,10.520000457763672,5.329999923706055
2015-11-13,2.7200000286102295,40.630001068115234,17.25,11.029999732971191,5.389999866485596
2015-11-16,2.690000057220459,41.099998474121094,17.399999618530273,10.619999885559082,5.519999980926514
2015-11-17,2.359999895095825,40.540000915527344,17.270000457763672,10.140000343322754,5.150000095367432
2015-11-18,2.450000047683716,42.16999816894531,18.020000457763672,10.329999923706055,5.139999866485596
2015-11-19,2.3399999141693115,41.810001373291016,17.8700008392334,10.109999656677246,5.329999923706055
2015-11-20,2.1600000858306885,41.31999969482422,17.65999984741211,9.4399995803833,4.670000076293945
2015-11-23,2.2799999713897705,40.65999984741211,17.3799991607666,9.470000267028809,4.489999771118164
2015-11-24,2.369999885559082,42.15999984741211,17.809999465942383,10.149999618530273,4.880000114440918
2015-11-25,2.299999952316284,41.63999938964844,17.3799991607666,10.3100004196167,4.909999847412109
2015-11-27,2.319999933242798,41.75,17.5,10.390000343322754,4.949999809265137
2015-11-30,2.240000009536743,41.45000076293945,17.389999389648438,10.210000038146973,4.960000038146973
2015-12-01,2.3499999046325684,42.15999984741211,17.520000457763672,10.119999885559082,5.0
2015-12-02,2.319999933242798,41.25,17.229999542236328,9.649999618530273,5.019999980926514
2015-12-03,2.190000057220459,40.880001068115234,16.93000030517578,9.59000015258789,4.929999828338623
2015-12-04,2.2799999713897705,41.099998474121094,17.09000015258789,9.619999885559082,4.960000038146973
2015-12-07,2.140000104904175,40.29999923706055,16.690000534057617,8.949999809265137,4.610000133514404
2015-12-08,2.109999895095825,39.459999084472656,16.559999465942383,8.59000015258789,4.550000190734863
2015-12-09,2.1500000953674316,40.0,16.59000015258789,8.5,4.800000190734863
2015-12-10,2.180000066757202,41.029998779296875,17.56999969482422,8.760000228881836,5.050000190734863
2015-12-11,2.0899999141693115,39.9900016784668,17.209999084472656,7.889999866485596,5.0
2015-12-14,1.909999966621399,40.13999938964844,17.280000686645508,7.820000171661377,4.5
2015-12-15,1.6100000143051147,40.16999816894531,16.940000534057617,7.710000038146973,4.360000133514404
2015-12-16,1.7200000286102295,38.65999984741211,16.809999465942383,7.449999809265137,4.28000020980835
2015-12-17,1.590000033378601,38.470001220703125,17.010000228881836,7.170000076293945,4.150000095367432
2015-12-18,1.5700000524520874,38.869998931884766,16.920000076293945,7.28000020980835,4.190000057220459
2015-12-21,1.5499999523162842,39.72999954223633,17.280000686645508,7.409999847412109,4.190000057220459
2015-12-22,1.590000033378601,41.119998931884766,17.889999389648438,8.609999656677246,3.9800000190734863
2015-12-23,1.7100000381469727,41.040000915527344,18.1200008392334,9.079999923706055,4.570000171661377
2015-12-24,1.75,41.06999969482422,18.15999984741211,9.199999809265137,4.570000171661377
2015-12-28,1.690000057220459,40.619998931884766,17.979999542236328,8.600000381469727,4.590000152587891
2015-12-29,1.7200000286102295,40.47999954223633,18.09000015258789,8.539999961853027,4.650000095367432
2015-12-30,1.6699999570846558,40.34000015258789,17.950000762939453,8.460000038146973,4.829999923706055
2015-12-31,1.5800000429153442,40.29999923706055,17.8700008392334,8.380000114440918,4.670000076293945
2016-01-04,1.6699999570846558,39.54999923706055,17.760000228881836,8.15999984741211,4.599999904632568
2016-01-05,1.7599999904632568,39.959999084472656,17.799999237060547,8.3100004196167,4.739999771118164
2016-01-06,1.8300000429153442,39.36000061035156,17.5,7.849999904632568,4.800000190734863
2016-01-07,1.7300000190734863,37.349998474121094,17.18000030517578,7.110000133514404,4.260000228881836
2016-01-08,1.6100000143051147,36.439998626708984,16.549999237060547,6.78000020980835,4.210000038146973
2016-01-11,1.409999966621399,36.13999938964844,16.260000228881836,3.990000009536743,4.059999942779541
2016-01-12,1.2599999904632568,36.290000915527344,16.75,4.389999866485596,4.139999866485596
2016-01-13,1.3200000524520874,35.619998931884766,16.40999984741211,4.03000020980835,3.9600000381469727
2016-01-14,1.3600000143051147,36.220001220703125,16.700000762939453,4.349999904632568,3.6500000953674316
2016-01-15,1.399999976158142,35.150001525878906,15.949999809265137,4.0,3.7899999618530273
2016-01-19,1.3799999952316284,35.27000045776367,16.280000686645508,4.559999942779541,3.3399999141693115
2016-01-20,1.5800000429153442,34.97999954223633,15.880000114440918,4.980000019073486,2.7699999809265137
2016-01-21,1.6399999856948853,35.0099983215332,15.859999656677246,4.590000152587891,2.759999990463257
2016-01-22,1.5800000429153442,35.36000061035156,16.200000762939453,4.789999961853027,2.8499999046325684
2016-01-25,1.5399999618530273,34.86000061035156,15.960000038146973,4.599999904632568,2.7799999713897705
2016-01-26,1.5199999809265137,36.540000915527344,16.93000030517578,5.019999980926514,2.9700000286102295
2016-01-27,1.5,35.70000076293945,16.700000762939453,4.980000019073486,2.9700000286102295
2016-01-28,1.590000033378601,36.63999938964844,17.420000076293945,5.150000095367432,3.0899999141693115
2016-01-29,1.6100000143051147,39.06999969482422,18.350000381469727,9.010000228881836,3.380000114440918
2016-02-01,1.6100000143051147,39.18000030517578,17.969999313354492,7.360000133514404,3.4000000953674316
2016-02-02,1.559999942779541,38.4900016784668,17.540000915527344,7.809999942779541,3.490000009536743
2016-02-03,1.899999976158142,39.90999984741211,18.6200008392334,7.480000019073486,3.5399999618530273
2016-02-04,1.9299999475479126,40.470001220703125,18.850000381469727,7.900000095367432,3.700000047683716
2016-02-05,1.840000033378601,39.91999816894531,18.15999984741211,7.760000228881836,3.359999895095825
2016-02-08,1.850000023841858,39.38999938964844,17.780000686645508,7.199999809265137,3.3299999237060547
2016-02-09,1.7799999713897705,38.90999984741211,17.34000015258789,7.320000171661377,3.190000057220459
2016-02-10,1.7899999618530273,38.95000076293945,17.690000534057617,7.0,2.6500000953674316
2016-02-11,1.850000023841858,38.349998474121094,17.639999389648438,6.949999809265137,2.630000114440918
2016-02-12,1.9500000476837158,40.029998779296875,18.329999923706055,7.559999942779541,3.119999885559082
2016-02-16,2.0899999141693115,40.18000030517578,18.56999969482422,7.300000190734863,3.2699999809265137
2016-02-17,2.059999942779541,40.7599983215332,18.670000076293945,7.849999904632568,3.5199999809265137
2016-02-18,1.9600000381469727,40.029998779296875,17.889999389648438,7.610000133514404,3.309999942779541
2016-02-19,1.809999942779541,39.38999938964844,17.860000610351562,7.309999942779541,3.2899999618530273
2016-02-22,1.9800000190734863,39.7599983215332,18.360000610351562,7.630000114440918,3.4800000190734863
2016-02-23,1.809999942779541,38.900001525878906,17.510000228881836,6.920000076293945,3.4200000762939453
2016-02-24,1.8600000143051147,39.02000045776367,17.739999771118164,6.989999771118164,3.3299999237060547
2016-02-25,1.840000033378601,39.75,18.170000076293945,6.75,3.0399999618530273
2016-02-26,1.8200000524520874,39.959999084472656,18.110000610351562,6.889999866485596,3.5799999237060547
2016-02-29,2.1600000858306885,39.34000015258789,18.190000534057617,7.730000019073486,3.700000047683716
2016-03-01,2.2799999713897705,40.959999084472656,19.309999465942383,7.78000020980835,3.1500000953674316
2016-03-02,2.809999942779541,42.2400016784668,20.510000228881836,8.920000076293945,3.6600000858306885
2016-03-03,2.7200000286102295,42.75,20.110000610351562,8.9399995803833,3.700000047683716
2016-03-04,2.890000104904175,42.959999084472656,19.770000457763672,9.479999542236328,4.679999828338623
2016-03-07,3.430000066757202,44.7599983215332,20.670000076293945,10.050000190734863,5.059999942779541
2016-03-08,2.7200000286102295,44.31999969482422,20.31999969482422,8.260000228881836,4.539999961853027
2016-03-09,2.5799999237060547,43.540000915527344,20.3700008392334,8.420000076293945,4.550000190734863
