Date,DE,CNHI,AGCO,TWI,LNN,ALG
2015-02-27,90.5999984741211,8.3100004196167,49.7400016784668,9.979999542236328,87.58000183105469,50.150001525878906
2015-03-02,91.02999877929688,8.220000267028809,49.939998626708984,9.970000267028809,87.61000061035156,50.2599983215332
2015-03-03,91.2699966430664,8.25,49.97999954223633,10.039999961853027,87.13999938964844,49.959999084472656
2015-03-04,90.44999694824219,8.130000114440918,49.959999084472656,10.039999961853027,84.16999816894531,49.900001525878906
2015-03-05,90.45999908447266,8.020000457763672,49.52000045776367,9.979999542236328,82.25,59.189998626708984
2015-03-06,90.26000213623047,7.960000038146973,48.790000915527344,10.100000381469727,81.05999755859375,56.810001373291016
2015-03-09,92.0199966430664,7.949999809265137,49.189998626708984,10.220000267028809,81.61000061035156,56.470001220703125
2015-03-10,90.98999786376953,7.570000171661377,48.0099983215332,10.170000076293945,79.36000061035156,55.5099983215332
2015-03-11,90.2300033569336,7.579999923706055,47.349998474121094,10.260000228881836,77.83999633789062,56.400001525878906
2015-03-12,90.18000030517578,7.710000038146973,47.36000061035156,10.210000038146973,79.69999694824219,57.61000061035156
2015-03-13,89.48999786376953,7.639999866485596,47.0,9.989999771118164,81.22000122070312,59.209999084472656
2015-03-16,89.13999938964844,7.730000019073486,47.20000076293945,9.649999618530273,81.12999725341797,59.880001068115234
2015-03-17,88.62999725341797,7.760000228881836,47.02000045776367,9.640000343322754,81.3499984741211,59.77000045776367
2015-03-18,89.31999969482422,7.980000019073486,47.90999984741211,9.619999885559082,82.5199966430664,59.310001373291016
2015-03-19,88.08000183105469,7.929999828338623,47.31999969482422,9.210000038146973,82.62999725341797,59.20000076293945
2015-03-20,89.18000030517578,8.149999618530273,47.58000183105469,9.220000267028809,82.19000244140625,60.58000183105469
2015-03-23,89.38999938964844,8.199999809265137,47.27000045776367,9.199999809265137,81.37000274658203,61.58000183105469
2015-03-24,88.47000122070312,8.34000015258789,47.060001373291016,9.069999694824219,79.97000122070312,61.75
2015-03-25,88.30000305175781,8.260000228881836,46.91999816894531,9.010000228881836,75.5999984741211,60.59000015258789
2015-03-26,88.01000213623047,8.109999656677246,46.709999084472656,8.989999771118164,74.69999694824219,61.0
2015-03-27,87.45999908447266,8.149999618530273,46.83000183105469,8.949999809265137,76.55000305175781,61.060001373291016
2015-03-30,88.61000061035156,8.210000038146973,48.06999969482422,9.109999656677246,75.05999755859375,62.16999816894531
2015-03-31,87.69000244140625,8.15999984741211,47.63999938964844,9.359999656677246,76.25,63.130001068115234
2015-04-01,87.5999984741211,8.3100004196167,47.47999954223633,9.079999923706055,75.48999786376953,62.2400016784668
2015-04-02,87.9800033569336,8.369999885559082,47.599998474121094,9.289999961853027,77.58000183105469,62.58000183105469
2015-04-06,88.4800033569336,8.460000038146973,46.959999084472656,9.359999656677246,75.20999908447266,62.0099983215332
2015-04-07,88.44000244140625,8.399999618530273,46.91999816894531,9.399999618530273,75.13999938964844,62.04999923706055
2015-04-08,87.8499984741211,8.34000015258789,47.040000915527344,9.260000228881836,75.05000305175781,62.369998931884766
2015-04-09,88.44999694824219,8.289999961853027,47.150001525878906,9.430000305175781,75.0,62.36000061035156
2015-04-10,89.06999969482422,8.270000457763672,47.720001220703125,9.329999923706055,75.19000244140625,61.97999954223633
2015-04-13,88.0,8.109999656677246,47.349998474121094,9.279999732971191,75.0,61.970001220703125
2015-04-14,87.91999816894531,8.239999771118164,47.29999923706055,9.569999694824219,76.02999877929688,61.349998474121094
2015-04-15,89.33999633789062,8.869999885559082,49.439998626708984,10.039999961853027,76.4000015258789,61.77000045776367
2015-04-16,88.94000244140625,8.770000457763672,48.2599983215332,9.819999694824219,75.51000213623047,61.79999923706055
2015-04-17,87.51000213623047,8.710000038146973,48.09000015258789,9.449999809265137,75.22000122070312,60.540000915527344
2015-04-20,88.9000015258789,8.529999732971191,48.7400016784668,9.510000228881836,76.97000122070312,62.25
2015-04-21,87.91999816894531,8.770000457763672,48.31999969482422,9.390000343322754,75.0999984741211,62.290000915527344
2015-04-22,88.0999984741211,8.829999923706055,48.15999984741211,9.470000267028809,75.75,62.93000030517578
2015-04-23,88.58999633789062,8.880000114440918,48.869998931884766,9.470000267028809,76.6500015258789,63.43000030517578
2015-04-24,88.38999938964844,8.90999984741211,48.310001373291016,9.390000343322754,76.94999694824219,63.459999084472656
2015-04-27,88.93000030517578,8.90999984741211,48.43000030517578,9.510000228881836,77.6500015258789,63.56999969482422
2015-04-28,88.88999938964844,8.789999961853027,50.0,9.829999923706055,77.62000274658203,64.33999633789062
2015-04-29,89.87000274658203,8.819999694824219,51.58000183105469,9.829999923706055,82.08999633789062,63.5
2015-04-30,90.5199966430664,8.720000267028809,51.5099983215332,10.390000343322754,79.19000244140625,61.779998779296875
2015-05-01,91.38999938964844,8.779999732971191,51.7599983215332,11.369999885559082,78.4800033569336,61.130001068115234
2015-05-04,90.88999938964844,8.65999984741211,51.54999923706055,11.960000038146973,78.27999877929688,60.459999084472656
2015-05-05,90.13999938964844,8.430000305175781,51.06999969482422,12.180000305175781,77.44999694824219,59.16999816894531
2015-05-06,89.97000122070312,8.59000015258789,51.22999954223633,11.460000038146973,77.88999938964844,58.2400016784668
2015-05-07,89.62999725341797,8.539999961853027,50.88999938964844,11.210000038146973,77.44999694824219,54.95000076293945
2015-05-08,89.88999938964844,8.680000305175781,50.959999084472656,11.0600004196167,76.72000122070312,54.40999984741211
2015-05-11,91.13999938964844,8.670000076293945,51.290000915527344,11.199999809265137,77.88999938964844,54.2400016784668
2015-05-12,90.41000366210938,8.5600004196167,51.0,11.140000343322754,77.08000183105469,52.47999954223633
2015-05-13,90.63999938964844,8.75,51.43000030517578,11.359999656677246,77.51000213623047,52.5099983215332
2015-05-14,92.20999908447266,8.920000076293945,51.939998626708984,11.359999656677246,80.0,53.41999816894531
2015-05-15,89.12999725341797,8.890000343322754,51.13999938964844,11.270000457763672,79.55000305175781,53.58000183105469
2015-05-18,89.18000030517578,8.819999694824219,50.9900016784668,11.260000228881836,79.83000183105469,53.38999938964844
2015-05-19,89.16999816894531,8.890000343322754,51.15999984741211,10.989999771118164,79.94999694824219,52.900001525878906
2015-05-20,88.9800033569336,8.869999885559082,51.150001525878906,11.069999694824219,80.33999633789062,52.95000076293945
2015-05-21,89.45999908447266,9.069999694824219,51.93000030517578,11.359999656677246,80.86000061035156,53.5
2015-05-22,93.3499984741211,9.020000457763672,51.86000061035156,11.380000114440918,80.0,53.84000015258789
2015-05-26,93.80000305175781,8.90999984741211,51.459999084472656,11.020000457763672,79.69999694824219,53.91999816894531
2015-05-27,94.36000061035156,9.069999694824219,51.83000183105469,11.15999984741211,80.88999938964844,53.86000061035156
2015-05-28,93.5,8.9399995803833,51.56999969482422,10.90999984741211,80.52999877929688,53.869998931884766
2015-05-29,93.68000030517578,8.869999885559082,50.779998779296875,10.649999618530273,80.54000091552734,52.970001220703125
2015-06-01,92.63999938964844,8.989999771118164,50.349998474121094,11.020000457763672,80.5,53.529998779296875
2015-06-02,92.75,9.109999656677246,50.599998474121094,11.039999961853027,80.75,54.40999984741211
2015-06-03,92.73999786376953,9.140000343322754,50.88999938964844,11.039999961853027,80.79000091552734,54.560001373291016
2015-06-04,91.87000274658203,9.079999923706055,50.880001068115234,11.010000228881836,80.54000091552734,53.83000183105469
2015-06-05,92.12999725341797,8.899999618530273,51.09000015258789,11.229999542236328,81.19000244140625,54.529998779296875
2015-06-08,91.61000061035156,8.800000190734863,51.02000045776367,11.1899995803833,81.31999969482422,54.0099983215332
2015-06-09,91.8499984741211,8.779999732971191,51.189998626708984,10.979999542236328,81.05000305175781,54.04999923706055
2015-06-10,92.94000244140625,9.029999732971191,51.54999923706055,11.140000343322754,82.33000183105469,54.4900016784668
2015-06-11,93.20999908447266,9.010000228881836,51.40999984741211,11.109999656677246,81.19999694824219,55.099998474121094
2015-06-12,92.55999755859375,8.819999694824219,51.130001068115234,10.779999732971191,80.9000015258789,55.2599983215332
2015-06-15,92.45999908447266,8.649999618530273,51.13999938964844,10.680000305175781,80.56999969482422,53.72999954223633
2015-06-16,92.12000274658203,8.619999885559082,51.349998474121094,10.529999732971191,80.5199966430664,54.040000915527344
2015-06-17,92.25,8.539999961853027,51.45000076293945,10.460000038146973,80.26000213623047,53.970001220703125
2015-06-18,92.5999984741211,8.680000305175781,51.70000076293945,10.5600004196167,80.23999786376953,54.720001220703125
2015-06-19,92.55999755859375,9.09000015258789,52.68000030517578,10.960000038146973,80.62000274658203,58.0
2015-06-22,93.55000305175781,9.479999542236328,54.970001220703125,10.670000076293945,82.05000305175781,58.290000915527344
2015-06-23,93.68000030517578,9.34000015258789,55.06999969482422,10.819999694824219,84.47000122070312,58.0099983215332
2015-06-24,94.0,9.260000228881836,54.75,10.550000190734863,82.62000274658203,55.84000015258789
2015-06-25,94.0,9.34000015258789,54.380001068115234,10.600000381469727,89.69999694824219,55.54999923706055
2015-06-26,96.44000244140625,9.34000015258789,56.33000183105469,11.140000343322754,87.69999694824219,55.720001220703125
2015-06-29,94.95999908447266,9.15999984741211,55.61000061035156,10.569999694824219,86.61000061035156,54.5
2015-06-30,97.05000305175781,9.279999732971191,56.779998779296875,10.739999771118164,87.91000366210938,54.63999938964844
2015-07-01,96.19000244140625,9.420000076293945,55.25,10.300000190734863,87.30000305175781,54.56999969482422
2015-07-02,96.3499984741211,9.359999656677246,55.22999954223633,10.260000228881836,87.97000122070312,54.47999954223633
2015-07-06,95.56999969482422,9.069999694824219,54.52000045776367,9.979999542236328,87.58999633789062,54.5099983215332
2015-07-07,96.27999877929688,8.960000038146973,54.25,9.979999542236328,87.62000274658203,54.31999969482422
2015-07-08,94.95999908447266,8.890000343322754,53.599998474121094,9.75,84.66999816894531,52.849998474121094
2015-07-09,94.54000091552734,9.0,53.439998626708984,9.460000038146973,84.75,52.36000061035156
2015-07-10,95.16999816894531,9.600000381469727,53.970001220703125,9.569999694824219,85.25,52.709999084472656
2015-07-13,96.2699966430664,9.5,54.650001525878906,9.819999694824219,84.6500015258789,53.43000030517578
2015-07-14,96.4000015258789,9.460000038146973,54.59000015258789,10.010000228881836,84.98999786376953,53.779998779296875
2015-07-15,96.5199966430664,9.539999961853027,54.560001373291016,9.859999656677246,83.72000122070312,53.22999954223633
2015-07-16,97.33000183105469,9.640000343322754,54.939998626708984,9.800000190734863,85.06999969482422,52.88999938964844
2015-07-17,96.97000122070312,9.470000267028809,54.20000076293945,9.899999618530273,85.04000091552734,52.5
2015-07-20,96.22000122070312,9.479999542236328,54.0099983215332,9.350000381469727,84.22000122070312,52.0099983215332
2015-07-21,95.51000213623047,9.5,53.47999954223633,9.380000114440918,84.18000030517578,51.93000030517578
2015-07-22,94.81999969482422,9.4399995803833,53.7400016784668,9.199999809265137,83.33000183105469,52.15999984741211
2015-07-23,93.26000213623047,9.350000381469727,53.20000076293945,8.760000228881836,84.98999786376953,51.22999954223633
2015-07-24,92.41999816894531,9.140000343322754,52.29999923706055,8.5600004196167,83.1500015258789,51.86000061035156
2015-07-27,91.25,8.949999809265137,51.7599983215332,8.510000228881836,82.56999969482422,51.779998779296875
2015-07-28,92.47000122070312,9.140000343322754,52.2400016784668,8.729999542236328,83.16000366210938,52.18000030517578
2015-07-29,93.62999725341797,8.720000267028809,54.88999938964844,8.880000114440918,83.11000061035156,52.439998626708984
2015-07-30,93.51000213623047,8.970000267028809,54.880001068115234,9.140000343322754,82.80999755859375,52.58000183105469
2015-07-31,94.56999969482422,8.970000267028809,55.0099983215332,9.34000015258789,83.87000274658203,52.540000915527344
2015-08-03,93.41999816894531,8.979999542236328,54.599998474121094,9.210000038146973,83.06999969482422,51.439998626708984
2015-08-04,93.11000061035156,8.930000305175781,54.470001220703125,8.9399995803833,82.81999969482422,51.63999938964844
2015-08-05,95.5199966430664,9.09000015258789,55.7400016784668,9.0,84.20999908447266,52.47999954223633
2015-08-06,95.5999984741211,9.210000038146973,56.2400016784668,9.199999809265137,84.38999938964844,50.709999084472656
2015-08-07,95.8499984741211,9.1899995803833,56.93000030517578,9.149999618530273,84.86000061035156,51.09000015258789
2015-08-10,97.13999938964844,9.380000114440918,57.869998931884766,9.65999984741211,85.75,52.5099983215332
2015-08-11,96.23999786376953,9.239999771118164,57.08000183105469,9.529999732971191,85.18000030517578,51.52000045776367
2015-08-12,93.63999938964844,9.039999961853027,54.93000030517578,9.5600004196167,84.48999786376953,50.72999954223633
2015-08-13,93.0999984741211,8.960000038146973,54.310001373291016,9.260000228881836,83.27999877929688,50.439998626708984
2015-08-14,94.33999633789062,8.880000114440918,54.65999984741211,9.390000343322754,84.2300033569336,51.41999816894531
2015-08-17,94.18000030517578,8.8100004196167,53.720001220703125,9.479999542236328,83.66000366210938,50.709999084472656
2015-08-18,93.91000366210938,8.529999732971191,53.220001220703125,9.270000457763672,82.41000366210938,50.63999938964844
2015-08-19,91.9800033569336,8.369999885559082,52.040000915527344,9.0,79.05000305175781,49.970001220703125
2015-08-20,90.6500015258789,8.15999984741211,51.65999984741211,8.75,76.86000061035156,49.70000076293945
2015-08-21,83.29000091552734,7.75,48.84000015258789,8.779999732971191,75.4000015258789,49.58000183105469
2015-08-24,80.7699966430664,7.75,46.81999969482422,8.460000038146973,74.93000030517578,51.90999984741211
2015-08-25,79.08999633789062,7.920000076293945,46.290000915527344,8.479999542236328,74.9800033569336,49.77000045776367
2015-08-26,81.2300033569336,8.039999961853027,47.09000015258789,8.25,74.87000274658203,50.29999923706055
2015-08-27,82.38999938964844,8.029999732971191,48.65999984741211,8.520000457763672,75.9000015258789,50.119998931884766
2015-08-28,82.47000122070312,8.039999961853027,48.900001525878906,8.979999542236328,76.16000366210938,50.380001068115234
2015-08-31,81.77999877929688,7.909999847412109,49.040000915527344,9.180000305175781,76.2300033569336,51.4900016784668
2015-09-01,80.0,7.599999904632568,47.2599983215332,8.319999694824219,75.83999633789062,49.939998626708984
2015-09-02,80.77999877929688,7.599999904632568,47.90999984741211,8.3100004196167,75.62000274658203,51.529998779296875
2015-09-03,80.98999786376953,7.690000057220459,48.560001373291016,8.149999618530273,76.12999725341797,50.75
2015-09-04,79.22000122070312,7.369999885559082,47.56999969482422,7.949999809265137,74.68000030517578,49.400001525878906
2015-09-08,80.0999984741211,7.579999923706055,48.459999084472656,8.109999656677246,74.43000030517578,48.5
2015-09-09,79.56999969482422,7.449999809265137,48.439998626708984,8.220000267028809,74.61000061035156,47.68000030517578
2015-09-10,80.06999969482422,7.420000076293945,48.459999084472656,7.920000076293945,74.43000030517578,49.029998779296875
2015-09-11,79.25,7.440000057220459,47.400001525878906,7.71999979019165,74.02999877929688,48.0099983215332
2015-09-14,79.68000030517578,7.320000171661377,47.34000015258789,7.550000190734863,74.1500015258789,46.27000045776367
2015-09-15,81.41000366210938,7.400000095367432,48.13999938964844,7.840000152587891,74.04000091552734,47.20000076293945
2015-09-16,81.3499984741211,7.619999885559082,47.459999084472656,7.78000020980835,74.16000366210938,48.18000030517578
2015-09-17,80.43000030517578,7.579999923706055,46.689998626708984,7.639999866485596,73.30999755859375,47.2400016784668
2015-09-18,79.54000091552734,7.260000228881836,45.65999984741211,7.579999923706055,70.86000061035156,45.099998474121094
2015-09-21,79.16000366210938,7.159999847412109,45.790000915527344,7.639999866485596,71.55999755859375,46.40999984741211
2015-09-22,78.83999633789062,6.929999828338623,45.65999984741211,7.409999847412109,70.7300033569336,45.939998626708984
2015-09-23,77.69000244140625,6.840000152587891,44.84000015258789,7.090000152587891,68.97000122070312,46.33000183105469
2015-09-24,75.76000213623047,6.570000171661377,44.95000076293945,6.699999809265137,68.41999816894531,46.13999938964844
2015-09-25,75.80999755859375,6.659999847412109,45.88999938964844,6.889999866485596,68.76000213623047,45.959999084472656
2015-09-28,73.76000213623047,6.449999809265137,45.599998474121094,6.619999885559082,67.26000213623047,46.29999923706055
2015-09-29,73.62000274658203,6.380000114440918,46.36000061035156,6.369999885559082,67.44999694824219,46.189998626708984
2015-09-30,74.0,6.519999980926514,46.630001068115234,6.610000133514404,67.79000091552734,46.75
2015-10-01,72.88999938964844,6.489999771118164,43.83000183105469,6.389999866485596,66.04000091552734,45.939998626708984
2015-10-02,73.56999969482422,6.699999809265137,44.02000045776367,6.590000152587891,67.19000244140625,47.66999816894531
2015-10-05,78.20999908447266,7.059999942779541,45.779998779296875,7.260000228881836,70.66999816894531,49.7400016784668
2015-10-06,78.44000244140625,7.130000114440918,46.2599983215332,7.460000038146973,70.91999816894531,49.06999969482422
2015-10-07,78.88999938964844,7.199999809265137,46.29999923706055,7.340000152587891,71.6500015258789,49.790000915527344
2015-10-08,80.91000366210938,7.239999771118164,47.58000183105469,7.550000190734863,72.48999786376953,50.459999084472656
2015-10-09,79.87000274658203,7.369999885559082,47.0099983215332,7.710000038146973,71.26000213623047,47.2400016784668
2015-10-12,78.43000030517578,7.300000190734863,46.310001373291016,7.489999771118164,69.87999725341797,45.29999923706055
2015-10-13,76.93000030517578,7.130000114440918,45.61000061035156,7.28000020980835,68.3499984741211,44.29999923706055
2015-10-14,76.27999877929688,7.210000038146973,45.45000076293945,7.480000019073486,68.63999938964844,45.5099983215332
2015-10-15,76.2300033569336,7.019999980926514,44.709999084472656,7.639999866485596,66.19000244140625,45.779998779296875
2015-10-16,76.0,6.739999771118164,44.2400016784668,7.320000171661377,64.05999755859375,45.45000076293945
2015-10-19,75.97000122070312,6.599999904632568,43.86000061035156,7.28000020980835,64.6500015258789,45.65999984741211
2015-10-20,76.38999938964844,6.630000114440918,44.369998931884766,7.480000019073486,65.51000213623047,46.18000030517578
2015-10-21,76.6500015258789,6.690000057220459,44.86000061035156,7.349999904632568,64.5199966430664,46.61000061035156
2015-10-22,79.3499984741211,6.820000171661377,46.25,7.360000133514404,67.08000183105469,47.040000915527344
2015-10-23,80.26000213623047,6.940000057220459,46.33000183105469,7.489999771118164,67.68000030517578,48.560001373291016
2015-10-26,77.51000213623047,6.829999923706055,44.84000015258789,7.099999904632568,65.55000305175781,48.130001068115234
2015-10-27,76.12000274658203,6.670000076293945,44.40999984741211,6.860000133514404,64.98999786376953,46.72999954223633
2015-10-28,78.94999694824219,6.849999904632568,48.599998474121094,7.110000133514404,67.38999938964844,48.400001525878906
2015-10-29,78.23999786376953,6.769999980926514,48.650001525878906,6.989999771118164,66.51000213623047,47.619998931884766
2015-10-30,78.0,6.789999961853027,48.38999938964844,7.099999904632568,67.77999877929688,46.91999816894531
2015-11-02,80.19000244140625,6.929999828338623,50.08000183105469,7.46999979019165,69.51000213623047,48.4900016784668
2015-11-03,79.54000091552734,6.960000038146973,49.5099983215332,7.25,69.36000061035156,49.970001220703125
2015-11-04,78.23999786376953,7.010000228881836,48.0,7.21999979019165,69.02999877929688,50.130001068115234
2015-11-05,77.93000030517578,6.949999809265137,48.650001525878906,7.070000171661377,69.47000122070312,55.369998931884766
2015-11-06,77.51000213623047,6.989999771118164,48.38999938964844,5.329999923706055,69.72000122070312,55.31999969482422
2015-11-09,76.23999786376953,6.869999885559082,47.869998931884766,4.650000095367432,70.75,54.04999923706055
2015-11-10,76.2699966430664,6.920000076293945,48.470001220703125,4.869999885559082,71.31999969482422,54.41999816894531
2015-11-11,75.05000305175781,6.949999809265137,47.59000015258789,4.800000190734863,70.45999908447266,54.36000061035156
2015-11-12,73.2699966430664,6.75,45.45000076293945,4.559999942779541,68.7300033569336,51.72999954223633
2015-11-13,74.6500015258789,6.760000228881836,46.18000030517578,4.710000038146973,69.11000061035156,52.88999938964844
2015-11-16,74.70999908447266,6.409999847412109,47.09000015258789,4.570000171661377,70.23999786376953,53.16999816894531
2015-11-17,73.80000305175781,6.409999847412109,46.75,4.599999904632568,68.98999786376953,52.2400016784668
2015-11-18,74.5199966430664,6.730000019073486,48.130001068115234,5.050000190734863,69.75,54.34000015258789
2015-11-19,74.94000244140625,6.760000228881836,48.209999084472656,4.360000133514404,68.79000091552734,53.880001068115234
2015-11-20,75.4800033569336,6.699999809265137,48.63999938964844,4.190000057220459,68.9000015258789,54.91999816894531
2015-11-23,74.61000061035156,6.809999942779541,48.13999938964844,4.099999904632568,69.0,54.70000076293945
2015-11-24,76.33999633789062,6.650000095367432,49.13999938964844,4.380000114440918,69.88999938964844,54.599998474121094
2015-11-25,80.0,6.940000057220459,49.79999923706055,4.460000038146973,69.87000274658203,55.5
2015-11-27,79.08999633789062,7.21999979019165,50.040000915527344,4.349999904632568,70.27999877929688,56.5
2015-11-30,79.56999969482422,7.309999942779541,50.2599983215332,4.340000152587891,69.76000213623047,57.18000030517578
2015-12-01,79.48999786376953,7.239999771118164,50.779998779296875,4.519999980926514,69.9800033569336,56.43000030517578
2015-12-02,79.33000183105469,7.159999847412109,51.130001068115234,4.630000114440918,70.01000213623047,56.2599983215332
2015-12-03,78.30000305175781,7.159999847412109,50.0,4.409999847412109,70.37000274658203,55.040000915527344
2015-12-04,79.58999633789062,7.329999923706055,51.439998626708984,4.329999923706055,71.5,55.630001068115234
2015-12-07,79.0999984741211,7.230000019073486,50.560001373291016,4.019999980926514,70.91999816894531,54.45000076293945
2015-12-08,79.25,7.159999847412109,50.529998779296875,3.890000104904175,69.12999725341797,53.959999084472656
2015-12-09,79.23999786376953,7.050000190734863,50.2599983215332,3.9800000190734863,69.0199966430664,53.369998931884766
2015-12-10,78.5999984741211,7.079999923706055,50.439998626708984,4.059999942779541,69.31999969482422,53.31999969482422
2015-12-11,77.16000366210938,7.059999942779541,49.029998779296875,4.010000228881836,67.30000305175781,51.86000061035156
2015-12-14,78.94000244140625,7.159999847412109,49.41999816894531,3.7300000190734863,66.79000091552734,52.15999984741211
2015-12-15,77.25,7.010000228881836,46.040000915527344,3.6700000762939453,67.22000122070312,51.06999969482422
2015-12-16,78.19000244140625,7.079999923706055,45.5,3.690000057220459,68.44000244140625,51.97999954223633
2015-12-17,76.91000366210938,6.920000076293945,44.58000183105469,3.75,69.2300033569336,52.13999938964844
2015-12-18,74.97000122070312,6.739999771118164,43.970001220703125,3.680000066757202,67.5,52.310001373291016
2015-12-21,75.70999908447266,6.78000020980835,44.310001373291016,3.880000114440918,67.62000274658203,52.939998626708984
2015-12-22,77.58999633789062,6.889999866485596,45.060001373291016,3.9700000286102295,68.5,54.63999938964844
2015-12-23,79.22000122070312,7.159999847412109,46.04999923706055,4.199999809265137,74.94000244140625,54.939998626708984
2015-12-24,78.79000091552734,7.159999847412109,46.04999923706055,4.25,74.6500015258789,54.5
2015-12-28,77.97000122070312,7.070000171661377,46.09000015258789,3.9600000381469727,74.19000244140625,53.5
2015-12-29,77.63999938964844,7.010000228881836,46.15999984741211,4.090000152587891,74.37000274658203,53.630001068115234
2015-12-30,77.5,6.940000057220459,46.22999954223633,4.010000228881836,73.16000366210938,53.529998779296875
2015-12-31,76.2699966430664,6.840000152587891,45.38999938964844,3.940000057220459,72.4000015258789,52.099998474121094
2016-01-04,76.08000183105469,6.599999904632568,45.0,3.9000000953674316,69.05999755859375,50.959999084472656
2016-01-05,76.5199966430664,6.559999942779541,45.650001525878906,3.7899999618530273,68.83000183105469,52.130001068115234
2016-01-06,75.66000366210938,6.429999828338623,45.22999954223633,3.6700000762939453,68.2699966430664,51.119998931884766
2016-01-07,74.98999786376953,6.300000190734863,45.2599983215332,3.3299999237060547,67.80000305175781,50.099998474121094
2016-01-08,73.76000213623047,6.210000038146973,45.06999969482422,3.2100000381469727,64.69999694824219,49.810001373291016
2016-01-11,74.1500015258789,6.289999961853027,45.209999084472656,2.9100000858306885,65.8499984741211,50.220001220703125
2016-01-12,74.5199966430664,6.300000190734863,45.31999969482422,2.8399999141693115,65.91999816894531,50.34000015258789
2016-01-13,73.22000122070312,6.179999828338623,44.970001220703125,2.799999952316284,64.75,50.0
