Date,AQN,AY,BEP,CWEN,NEP,NPIFF,ORA,TRSWF,XEL
2018-02-20,10.100000381469727,20.040000915527344,17.292831420898438,16.350000381469727,40.099998474121094,17.40999984741211,64.62999725341797,9.25,44.119998931884766
2018-02-21,9.930000305175781,19.969999313354492,17.063682556152344,15.850000381469727,38.66999816894531,17.239999771118164,64.12000274658203,9.284000396728516,43.70000076293945
2018-02-22,9.920000076293945,19.700000762939453,16.919797897338867,16.100000381469727,38.619998931884766,17.139999389648438,62.849998474121094,9.300000190734863,43.61000061035156
2018-02-23,10.100000381469727,20.010000228881836,17.084999084472656,16.700000762939453,39.900001525878906,17.84000015258789,63.20000076293945,9.225000381469727,44.77000045776367
2018-02-26,10.119999885559082,19.709999084472656,17.079669952392578,16.450000762939453,39.540000915527344,17.459999084472656,63.459999084472656,9.25,44.540000915527344
2018-02-27,9.989999771118164,19.700000762939453,16.733280181884766,16.200000762939453,39.5,17.350000381469727,62.83000183105469,9.142000198364258,43.70000076293945
2018-02-28,9.869999885559082,19.6299991607666,16.445510864257812,15.649999618530273,39.2400016784668,17.170000076293945,62.58000183105469,9.0,43.279998779296875
2018-03-01,9.850000381469727,19.989999771118164,16.32294273376465,16.399999618530273,39.5,17.049999237060547,57.650001525878906,8.902999877929688,43.16999816894531
2018-03-02,9.90999984741211,20.0,16.09912109375,16.399999618530273,38.220001220703125,16.8799991607666,56.70000076293945,9.04699993133545,43.029998779296875
2018-03-05,9.75,20.43000030517578,16.157739639282227,16.299999237060547,38.04999923706055,16.670000076293945,56.029998779296875,8.909000396728516,43.83000183105469
2018-03-06,9.850000381469727,20.360000610351562,16.173728942871094,16.350000381469727,37.459999084472656,16.670000076293945,55.29999923706055,9.032999992370605,42.90999984741211
2018-03-07,10.020000457763672,19.46500015258789,16.141752243041992,16.399999618530273,38.119998931884766,16.75,54.47999954223633,8.909000396728516,42.720001220703125
2018-03-08,10.050000190734863,19.200000762939453,16.09912109375,16.5,38.0099983215332,17.049999237060547,54.59000015258789,8.937000274658203,43.130001068115234
2018-03-09,10.170000076293945,19.56999969482422,16.221689224243164,16.75,38.41999816894531,17.399999618530273,54.90999984741211,9.062000274658203,43.279998779296875
2018-03-12,10.149999618530273,19.719999313354492,16.312284469604492,16.950000762939453,38.7599983215332,17.3799991607666,55.189998626708984,9.109000205993652,43.65999984741211
2018-03-13,9.960000038146973,19.610000610351562,16.23234748840332,16.799999237060547,38.61000061035156,17.280000686645508,54.90999984741211,9.109999656677246,43.5099983215332
2018-03-14,9.949999809265137,19.540000915527344,16.32294273376465,17.100000381469727,39.400001525878906,17.280000686645508,54.91999816894531,9.069999694824219,43.540000915527344
2018-03-15,9.829999923706055,19.71500015258789,16.23234748840332,16.899999618530273,39.119998931884766,17.100000381469727,54.36000061035156,9.069999694824219,43.650001525878906
2018-03-16,9.890000343322754,19.649999618530273,15.97655200958252,17.0,40.29999923706055,17.100000381469727,54.220001220703125,9.085000038146973,44.130001068115234
2018-03-19,9.819999694824219,19.610000610351562,16.093791961669922,17.25,39.79999923706055,17.100000381469727,55.279998779296875,9.019000053405762,44.16999816894531
2018-03-20,9.9399995803833,19.68000030517578,15.955236434936523,17.299999237060547,40.529998779296875,17.420000076293945,56.060001373291016,9.126999855041504,44.2599983215332
2018-03-21,9.970000267028809,19.670000076293945,16.189714431762695,17.25,40.93000030517578,17.639999389648438,56.83000183105469,9.126999855041504,44.459999084472656
2018-03-22,10.050000190734863,19.579999923706055,16.20570182800293,17.399999618530273,40.7400016784668,17.639999389648438,56.470001220703125,9.317000389099121,44.56999969482422
2018-03-23,10.010000228881836,19.329999923706055,16.17905616760254,17.0,40.40999984741211,17.639999389648438,55.560001373291016,9.255999565124512,43.7400016784668
2018-03-26,9.90999984741211,19.489999771118164,16.253664016723633,17.25,41.2400016784668,17.600000381469727,56.5,9.064000129699707,44.13999938964844
2018-03-27,9.9399995803833,19.65999984741211,16.381561279296875,17.049999237060547,40.810001373291016,17.510000228881836,57.150001525878906,9.215999603271484,45.11000061035156
2018-03-28,9.899999618530273,19.600000381469727,16.626699447631836,17.200000762939453,40.88999938964844,17.510000228881836,57.15999984741211,9.116000175476074,45.34000015258789
2018-03-29,9.920000076293945,19.579999923706055,16.58939552307129,17.0,39.9900016784668,17.90999984741211,56.380001068115234,9.151000022888184,45.47999954223633
2018-04-02,9.930000305175781,19.489999771118164,16.456167221069336,16.950000762939453,39.90999984741211,17.739999771118164,56.06999969482422,9.065999984741211,44.95000076293945
2018-04-03,10.010000228881836,19.829999923706055,16.429523468017578,17.100000381469727,40.20000076293945,17.40999984741211,57.02000045776367,9.001999855041504,45.20000076293945
2018-04-04,10.029999732971191,19.780000686645508,16.2856388092041,17.200000762939453,40.029998779296875,17.969999313354492,56.880001068115234,9.086000442504883,45.209999084472656
2018-04-05,9.989999771118164,19.969999313354492,16.381561279296875,17.350000381469727,40.310001373291016,17.979999542236328,57.70000076293945,9.131999969482422,45.689998626708984
2018-04-06,9.90999984741211,19.8799991607666,16.13109588623047,17.25,39.470001220703125,17.979999542236328,55.790000915527344,9.13700008392334,45.470001220703125
2018-04-09,9.970000267028809,19.8799991607666,16.195043563842773,17.5,39.720001220703125,17.989999771118164,55.029998779296875,9.119999885559082,45.5099983215332
2018-04-10,9.930000305175781,19.940000534057617,16.488143920898438,17.299999237060547,38.95000076293945,17.989999771118164,55.279998779296875,9.211999893188477,45.029998779296875
2018-04-11,9.890000343322754,19.920000076293945,16.509458541870117,17.299999237060547,38.61000061035156,18.229999542236328,55.06999969482422,9.211999893188477,44.84000015258789
2018-04-12,9.75,19.559999465942383,16.386890411376953,16.950000762939453,38.290000915527344,18.149999618530273,55.209999084472656,9.211999893188477,44.02000045776367
2018-04-13,9.699999809265137,19.579999923706055,16.450838088989258,17.100000381469727,38.470001220703125,18.1299991607666,55.150001525878906,9.211999893188477,44.47999954223633
2018-04-16,9.8100004196167,19.670000076293945,16.546762466430664,17.450000762939453,39.2400016784668,18.200000762939453,57.13999938964844,9.3100004196167,45.279998779296875
2018-04-17,9.989999771118164,20.25,16.69597625732422,17.649999618530273,39.91999816894531,18.200000762939453,58.56999969482422,9.343000411987305,45.61000061035156
2018-04-18,10.029999732971191,20.3700008392334,16.552091598510742,17.600000381469727,40.06999969482422,18.200000762939453,58.849998474121094,9.253000259399414,45.31999969482422
2018-04-19,9.9399995803833,20.170000076293945,16.429523468017578,17.649999618530273,39.88999938964844,18.190000534057617,58.900001525878906,9.220000267028809,45.38999938964844
2018-04-20,9.859999656677246,20.200000762939453,16.31761360168457,17.649999618530273,39.79999923706055,18.190000534057617,57.720001220703125,9.196000099182129,45.099998474121094
2018-04-23,9.760000228881836,20.344999313354492,16.221689224243164,17.75,40.369998931884766,18.190000534057617,58.5,9.079999923706055,45.310001373291016
2018-04-24,9.75,20.260000228881836,16.141752243041992,17.799999237060547,40.59000015258789,18.190000534057617,58.02000045776367,8.916999816894531,45.68000030517578
2018-04-25,9.630000114440918,20.149999618530273,15.923260688781738,17.649999618530273,41.58000183105469,17.700000762939453,58.0099983215332,8.880000114440918,45.77000045776367
2018-04-26,9.670000076293945,20.239999771118164,15.949907302856445,17.899999618530273,42.459999084472656,17.700000762939453,58.5,8.880000114440918,46.47999954223633
2018-04-27,9.760000228881836,20.200000762939453,16.077804565429688,17.950000762939453,42.59000015258789,17.700000762939453,59.06999969482422,9.019000053405762,47.099998474121094
2018-04-30,9.739999771118164,20.09000015258789,16.163070678710938,17.799999237060547,41.66999816894531,17.700000762939453,57.900001525878906,8.96500015258789,46.84000015258789
2018-05-01,9.779999732971191,19.889999389648438,16.184385299682617,17.799999237060547,41.9900016784668,17.700000762939453,58.08000183105469,8.907999992370605,46.650001525878906
2018-05-02,9.869999885559082,19.829999923706055,16.32294273376465,17.75,41.83000183105469,17.700000762939453,58.150001525878906,8.925000190734863,46.540000915527344
2018-05-03,9.920000076293945,19.81999969482422,16.36557388305664,18.100000381469727,42.72999954223633,18.360000610351562,58.5,8.876999855041504,46.47999954223633
2018-05-04,9.949999809265137,20.020000457763672,16.386890411376953,18.350000381469727,43.150001525878906,18.360000610351562,59.380001068115234,9.107000350952148,46.38999938964844
2018-05-07,9.989999771118164,20.1299991607666,16.402877807617188,18.350000381469727,43.130001068115234,18.760000228881836,59.79999923706055,9.107000350952148,46.130001068115234
2018-05-08,9.890000343322754,19.899999618530273,16.248334884643555,17.649999618530273,43.220001220703125,18.06999969482422,55.15999984741211,8.909000396728516,45.0
2018-05-09,9.770000457763672,19.850000381469727,16.4241943359375,17.5,43.529998779296875,18.06999969482422,55.33000183105469,8.97700023651123,44.810001373291016
2018-05-10,9.869999885559082,20.170000076293945,16.658672332763672,17.850000381469727,44.75,18.06999969482422,56.349998474121094,9.467000007629395,45.25
2018-05-11,9.930000305175781,20.110000610351562,16.66400146484375,17.75,44.27000045776367,19.100000381469727,56.189998626708984,9.20300006866455,45.2599983215332
2018-05-14,9.800000190734863,20.059999465942383,16.61071014404297,17.799999237060547,43.13999938964844,19.020000457763672,52.77000045776367,9.295000076293945,45.0099983215332
2018-05-15,9.710000038146973,19.950000762939453,16.5627498626709,17.649999618530273,42.790000915527344,18.81999969482422,53.02000045776367,9.298999786376953,44.54999923706055
2018-05-16,9.710000038146973,19.729999542236328,16.653343200683594,17.549999237060547,43.11000061035156,18.579999923706055,52.349998474121094,9.298999786376953,44.25
2018-05-17,9.619999885559082,19.479999542236328,16.685317993164062,17.399999618530273,42.84000015258789,18.579999923706055,53.31999969482422,9.298999786376953,43.83000183105469
2018-05-18,9.680000305175781,19.600000381469727,16.759925842285156,17.5,43.2599983215332,18.579999923706055,52.70000076293945,9.371000289916992,43.70000076293945
2018-05-21,9.779999732971191,19.479999542236328,16.930456161499023,17.549999237060547,43.5,18.579999923706055,52.81999969482422,9.371000289916992,43.54999923706055
2018-05-22,9.65999984741211,19.5,16.69597625732422,17.600000381469727,43.29999923706055,18.8799991607666,52.720001220703125,9.539999961853027,43.709999084472656
2018-05-23,9.770000457763672,19.510000228881836,16.8878231048584,17.649999618530273,43.65999984741211,18.8799991607666,51.63999938964844,9.616999626159668,44.36000061035156
2018-05-24,9.899999618530273,19.489999771118164,16.8878231048584,17.850000381469727,43.849998474121094,18.8799991607666,52.209999084472656,9.586999893188477,44.84000015258789
2018-05-25,9.899999618530273,19.459999084472656,16.845190048217773,18.0,44.060001373291016,18.690000534057617,52.220001220703125,9.586999893188477,45.189998626708984
2018-05-29,9.850000381469727,19.219999313354492,16.967758178710938,17.950000762939453,44.29999923706055,18.56999969482422,51.77000045776367,9.437999725341797,45.25
2018-05-30,9.90999984741211,19.1299991607666,16.685317993164062,17.950000762939453,45.11000061035156,18.56999969482422,52.68000030517578,9.604000091552734,45.61000061035156
2018-05-31,9.75,19.110000610351562,16.47748565673828,17.5,44.959999084472656,18.639999389648438,51.81999969482422,9.493000030517578,45.52000045776367
2018-06-01,9.789999961853027,18.959999084472656,16.466827392578125,17.200000762939453,44.04999923706055,18.639999389648438,51.4900016784668,9.538000106811523,44.7400016784668
2018-06-04,9.829999923706055,18.940000534057617,16.605382919311523,17.5,43.91999816894531,18.670000076293945,51.150001525878906,9.732999801635742,44.13999938964844
2018-06-05,9.699999809265137,18.989999771118164,16.536104202270508,17.25,44.130001068115234,18.670000076293945,50.900001525878906,10.029999732971191,43.31999969482422
2018-06-06,9.630000114440918,19.450000762939453,16.39221954345703,17.100000381469727,43.84000015258789,18.729999542236328,50.9900016784668,10.001999855041504,42.349998474121094
2018-06-07,9.520000457763672,19.780000686645508,16.296295166015625,17.149999618530273,43.380001068115234,18.729999542236328,50.77000045776367,10.050000190734863,42.720001220703125
2018-06-08,9.579999923706055,19.889999389648438,16.456167221069336,17.049999237060547,44.029998779296875,18.760000228881836,50.81999969482422,9.96399974822998,42.720001220703125
2018-06-11,9.59000015258789,20.010000228881836,16.37090301513672,17.200000762939453,43.63999938964844,18.760000228881836,51.349998474121094,10.0,42.130001068115234
2018-06-12,9.569999694824219,20.270000457763672,16.17905616760254,17.600000381469727,44.0099983215332,18.760000228881836,51.88999938964844,10.135000228881836,42.58000183105469
2018-06-13,9.59000015258789,20.200000762939453,16.216360092163086,17.549999237060547,43.20000076293945,18.760000228881836,51.29999923706055,9.998000144958496,42.5
2018-06-14,9.59000015258789,20.3799991607666,16.253664016723633,17.350000381469727,43.560001373291016,18.510000228881836,51.88999938964844,9.482999801635742,42.869998931884766
2018-06-15,9.619999885559082,20.229999542236328,16.093791961669922,17.25,43.439998626708984,18.510000228881836,51.4900016784668,9.425000190734863,43.33000183105469
2018-06-18,9.569999694824219,20.079999923706055,16.120437622070312,17.399999618530273,44.34000015258789,18.389999389648438,51.9900016784668,9.458999633789062,43.599998474121094
2018-06-19,9.569999694824219,19.969999313354492,16.029842376708984,17.25,45.439998626708984,18.260000228881836,52.630001068115234,9.376999855041504,44.189998626708984
2018-06-20,9.5,20.030000686645508,15.885957717895508,17.0,45.0,18.209999084472656,53.04999923706055,9.321999549865723,43.880001068115234
2018-06-21,9.550000190734863,20.1200008392334,15.912603378295898,16.950000762939453,44.97999954223633,18.209999084472656,53.18000030517578,9.309000015258789,43.849998474121094
2018-06-22,9.619999885559082,20.25,15.912603378295898,17.200000762939453,45.40999984741211,18.579999923706055,53.11000061035156,9.380000114440918,43.849998474121094
2018-06-25,9.670000076293945,20.3799991607666,15.987210273742676,17.350000381469727,46.5,18.489999771118164,53.439998626708984,9.340999603271484,45.150001525878906
2018-06-26,9.670000076293945,20.389999389648438,15.97655200958252,17.399999618530273,46.439998626708984,18.469999313354492,54.04999923706055,9.34000015258789,45.33000183105469
2018-06-27,9.640000343322754,20.200000762939453,15.90727424621582,17.299999237060547,46.68000030517578,18.479999542236328,53.310001373291016,9.29800033569336,45.689998626708984
2018-06-28,9.550000190734863,20.030000686645508,15.891286849975586,17.299999237060547,45.38999938964844,18.479999542236328,53.209999084472656,9.29800033569336,45.65999984741211
2018-06-29,9.670000076293945,20.18000030517578,16.013856887817383,17.200000762939453,46.66999816894531,18.709999084472656,53.189998626708984,9.4350004196167,45.68000030517578
2018-07-02,9.619999885559082,20.06999969482422,16.195043563842773,17.350000381469727,46.45000076293945,18.81999969482422,53.18000030517578,9.4350004196167,46.22999954223633
2018-07-03,9.649999618530273,20.31999969482422,16.173728942871094,17.549999237060547,47.18000030517578,18.81999969482422,53.16999816894531,9.5,46.25
2018-07-05,9.640000343322754,20.43000030517578,16.296295166015625,17.600000381469727,46.869998931884766,18.760000228881836,54.18000030517578,9.454000473022461,46.59000015258789
2018-07-06,9.649999618530273,20.940000534057617,16.333599090576172,17.850000381469727,47.11000061035156,18.760000228881836,54.22999954223633,9.454000473022461,46.959999084472656
2018-07-09,9.569999694824219,20.690000534057617,16.301624298095703,17.450000762939453,46.599998474121094,19.139999389648438,50.59000015258789,9.498000144958496,45.15999984741211
2018-07-10,9.59000015258789,20.920000076293945,16.216360092163086,17.549999237060547,46.7400016784668,19.139999389648438,50.83000183105469,9.614999771118164,45.689998626708984
2018-07-11,9.510000228881836,20.889999389648438,16.083133697509766,17.549999237060547,46.75,18.809999465942383,51.439998626708984,9.581000328063965,46.38999938964844
2018-07-12,9.649999618530273,20.8700008392334,16.211030960083008,17.75,46.45000076293945,18.809999465942383,52.040000915527344,9.581000328063965,46.34000015258789
2018-07-13,9.569999694824219,20.389999389648438,16.280309677124023,17.899999618530273,46.0,18.690000534057617,52.5,9.378999710083008,46.27000045776367
2018-07-16,9.600000381469727,20.31999969482422,16.31761360168457,18.149999618530273,45.7400016784668,18.93000030517578,51.810001373291016,9.380000114440918,46.06999969482422
2018-07-17,9.569999694824219,20.15999984741211,16.17905616760254,18.100000381469727,45.63999938964844,18.889999389648438,50.849998474121094,9.359999656677246,45.86000061035156
2018-07-18,9.600000381469727,20.09000015258789,16.195043563842773,17.950000762939453,45.65999984741211,18.889999389648438,50.970001220703125,9.281999588012695,45.619998931884766
2018-07-19,9.859999656677246,20.100000381469727,16.12576675415039,18.149999618530273,45.709999084472656,18.889999389648438,52.06999969482422,9.194000244140625,45.90999984741211
2018-07-20,9.84000015258789,19.93000030517578,16.312284469604492,17.899999618530273,45.27000045776367,18.889999389648438,51.75,9.246000289916992,45.630001068115234
2018-07-23,9.789999961853027,19.600000381469727,16.25899314880371,18.0,45.279998779296875,18.6299991607666,51.65999984741211,9.16100025177002,45.279998779296875
2018-07-24,9.8100004196167,19.75,16.120437622070312,17.950000762939453,45.13999938964844,18.5,51.810001373291016,9.159000396728516,45.540000915527344
2018-07-25,9.819999694824219,19.799999237060547,16.20570182800293,17.850000381469727,45.2599983215332,18.5,52.61000061035156,9.093000411987305,45.689998626708984
2018-07-26,9.850000381469727,20.040000915527344,16.274980545043945,18.149999618530273,46.880001068115234,18.559999465942383,53.279998779296875,9.114999771118164,46.880001068115234
2018-07-27,9.779999732971191,20.280000686645508,16.115108489990234,18.049999237060547,46.91999816894531,18.3700008392334,52.939998626708984,9.220000267028809,46.59000015258789
2018-07-30,9.8100004196167,20.40999984741211,16.093791961669922,18.200000762939453,46.810001373291016,18.350000381469727,53.25,9.119999885559082,46.290000915527344
2018-07-31,9.819999694824219,20.549999237060547,16.17905616760254,18.600000381469727,47.06999969482422,18.299999237060547,54.25,9.119999885559082,46.86000061035156
2018-08-01,9.859999656677246,20.56999969482422,16.280309677124023,18.450000762939453,46.900001525878906,18.079999923706055,53.720001220703125,9.182999610900879,46.38999938964844
2018-08-02,9.9399995803833,20.469999313354492,16.211030960083008,18.850000381469727,47.2400016784668,18.200000762939453,53.22999954223633,9.303000450134277,46.599998474121094
2018-08-03,10.069999694824219,20.635000228881836,16.157739639282227,18.299999237060547,47.119998931884766,18.200000762939453,53.0,9.420999526977539,47.18000030517578
2018-08-06,10.010000228881836,21.010000228881836,16.20570182800293,18.649999618530273,47.970001220703125,18.200000762939453,53.369998931884766,9.359999656677246,47.279998779296875
2018-08-07,10.09000015258789,20.760000228881836,16.29096794128418,18.600000381469727,47.0,18.100000381469727,52.25,9.289999961853027,47.20000076293945
2018-08-08,10.069999694824219,20.75,16.50412940979004,18.799999237060547,46.900001525878906,18.0,49.66999816894531,9.23900032043457,47.31999969482422
2018-08-09,10.229999542236328,20.81999969482422,16.578737258911133,19.100000381469727,47.470001220703125,17.43000030517578,53.58000183105469,9.277999877929688,47.63999938964844
2018-08-10,9.9399995803833,20.770000457763672,16.55742073059082,19.0,47.189998626708984,17.299999237060547,51.7400016784668,9.25,47.529998779296875
2018-08-13,9.989999771118164,20.450000762939453,16.541433334350586,19.049999237060547,47.18000030517578,17.100000381469727,51.20000076293945,9.175000190734863,47.529998779296875
2018-08-14,10.239999771118164,20.68000030517578,16.594724655151367,19.450000762939453,47.779998779296875,17.219999313354492,50.5,9.1850004196167,47.459999084472656
2018-08-15,10.170000076293945,20.75,16.344257354736328,19.600000381469727,47.619998931884766,17.219999313354492,50.20000076293945,9.100000381469727,47.900001525878906
2018-08-16,10.180000305175781,20.3700008392334,16.440181732177734,19.850000381469727,47.619998931884766,17.190000534057617,51.22999954223633,9.100000381469727,48.16999816894531
2018-08-17,10.430000305175781,20.600000381469727,16.733280181884766,19.899999618530273,48.43000030517578,17.31999969482422,51.29999923706055,9.210000038146973,48.290000915527344
2018-08-20,10.300000190734863,20.760000228881836,16.77591323852539,20.350000381469727,49.7400016784668,17.31999969482422,51.91999816894531,9.28499984741211,48.22999954223633
2018-08-21,10.220000267028809,20.809999465942383,16.85584831237793,20.25,50.04999923706055,17.420000076293945,52.18000030517578,9.3100004196167,47.91999816894531
2018-08-22,10.229999542236328,20.479999542236328,16.967758178710938,20.149999618530273,48.75,17.479999542236328,52.959999084472656,9.380999565124512,47.43000030517578
2018-08-23,10.140000343322754,20.690000534057617,16.90913963317871,20.049999237060547,48.0,17.479999542236328,52.709999084472656,9.300000190734863,47.689998626708984
2018-08-24,10.210000038146973,20.68000030517578,16.994403839111328,20.399999618530273,48.75,17.299999237060547,52.900001525878906,9.326000213623047,47.95000076293945
2018-08-27,10.319999694824219,20.719999313354492,16.951772689819336,20.5,48.36000061035156,17.329999923706055,53.41999816894531,9.321000099182129,47.5099983215332
2018-08-28,10.359999656677246,20.540000915527344,17.01572036743164,20.200000762939453,47.22999954223633,17.270000457763672,52.83000183105469,9.369999885559082,47.56999969482422
2018-08-29,10.359999656677246,20.739999771118164,17.037036895751953,20.100000381469727,47.38999938964844,17.100000381469727,53.06999969482422,9.342000007629395,48.040000915527344
2018-08-30,10.390000343322754,20.420000076293945,16.552091598510742,20.399999618530273,48.400001525878906,16.93000030517578,53.06999969482422,9.295000076293945,48.34000015258789
2018-08-31,10.350000381469727,20.635000228881836,16.39754867553711,19.850000381469727,48.5,16.700000762939453,52.650001525878906,9.229999542236328,48.04999923706055
2018-09-04,10.15999984741211,20.700000762939453,16.221689224243164,20.100000381469727,48.380001068115234,16.459999084472656,51.439998626708984,9.043000221252441,48.5
2018-09-05,10.319999694824219,20.56999969482422,16.36557388305664,20.0,48.75,16.3799991607666,51.560001373291016,9.010000228881836,49.279998779296875
2018-09-06,10.579999923706055,20.510000228881836,16.445510864257812,20.100000381469727,48.83000183105469,16.6200008392334,52.720001220703125,9.024999618530273,49.290000915527344
2018-09-07,10.350000381469727,20.399999618530273,16.39754867553711,19.799999237060547,47.83000183105469,16.68000030517578,52.75,9.039999961853027,48.66999816894531
2018-09-10,10.430000305175781,20.479999542236328,16.328271865844727,19.700000762939453,48.290000915527344,16.68000030517578,54.650001525878906,9.16100025177002,49.0099983215332
2018-09-11,10.369999885559082,20.600000381469727,16.31761360168457,19.799999237060547,47.900001525878906,17.40999984741211,54.869998931884766,9.182000160217285,48.720001220703125
2018-09-12,10.539999961853027,20.700000762939453,16.461496353149414,20.100000381469727,49.52000045776367,17.6299991607666,55.56999969482422,9.194999694824219,48.59000015258789
2018-09-13,10.550000190734863,20.709999084472656,16.546762466430664,20.200000762939453,49.54999923706055,17.559999465942383,55.83000183105469,9.265999794006348,48.45000076293945
2018-09-14,10.449999809265137,21.03499984741211,16.514787673950195,20.100000381469727,48.54999923706055,17.290000915527344,55.97999954223633,9.20300006866455,48.400001525878906
2018-09-17,10.5600004196167,20.829999923706055,16.658672332763672,20.149999618530273,48.54999923706055,17.290000915527344,55.029998779296875,9.050999641418457,48.38999938964844
2018-09-18,10.600000381469727,20.600000381469727,16.78124237060547,20.200000762939453,47.880001068115234,17.510000228881836,55.68000030517578,9.09000015258789,48.119998931884766
2018-09-19,10.550000190734863,20.600000381469727,16.77591323852539,19.799999237060547,47.779998779296875,17.510000228881836,56.0,9.199000358581543,47.189998626708984
